searge,name,side,desc
func_186327_c,isFree,2,
func_186328_b,getWaterNode,2,
func_186329_a,getPathNodeType,2,
func_186330_a,getPathNodeType,2,
func_186331_a,getPathNodeType,2,
func_186332_a,getSafePoint,2,
func_186340_h,getStructureTemplateManager,2,
func_186343_L,isVersionSnapshot,0,
func_186344_K,getVersionId,0,
func_186345_a,setDimensionData,2,
func_186346_M,getVersionName,0,
func_186347_a,getDimensionData,2,
func_186352_b,getFile,2,
func_186355_l,markVersionInList,0,
func_186356_m,askToOpenWorld,0,
func_186361_a,getEffectiveWeight,2,
func_186373_a,register,2,
func_186375_a,register,2,
func_186459_a,getEmptySlotsRandomized,2,
func_186463_a,shuffleItems,2,
func_186469_a,withLuck,2,
func_186482_a,fromString,2,
func_186490_b,removeLootTable,2,
func_186491_f,getLuck,2,
func_186496_a,addLootTable,2,
func_186497_e,getLootTableManager,2,
func_186507_b,generateFloat,2,
func_186509_a,getMin,2,
func_186510_a,isInRange,2,
func_186511_a,generateInt,2,
func_186512_b,getMax,2,
func_186521_a,getLootTableFromLocation,2,
func_186529_a,getFunctionName,2,
func_186530_b,deserialize,2,
func_186531_b,getFunctionClass,2,
func_186532_a,serialize,2,
func_186581_a,getSerializerFor,2,
func_186582_a,registerFunction,2,
func_186583_a,getSerializerForName,2,
func_186586_a,deserialize,2,
func_186592_a,serialize,2,
func_186602_a,getLootTableLocation,2,
func_186603_b,deserialize,2,
func_186604_b,getConditionClass,2,
func_186605_a,serialize,2,
func_186631_a,entityScoreMatch,2,
func_186639_a,registerCondition,2,
func_186640_a,getSerializerFor,2,
func_186641_a,getSerializerForName,2,
func_186662_g,grow,2,
func_186664_h,shrink,2,
func_186668_a,intersects,2,
func_186670_a,offset,2,
func_186678_a,scale,2,
func_186679_c,squareDistanceTo,2,
func_186681_k,getCollisionRule,2,
func_186682_a,setCollisionRule,2,
func_186684_a,addDirtyRunnable,2,
func_186686_a,getByName,2,
func_186704_a,updateKeyBindState,0,
func_186711_a,getSoundLevel,0,
func_186712_a,setSoundLevel,0,
func_186722_a,register,0,
func_186723_a,init,0,
func_186728_a,getColor,0,
func_186729_a,init,0,
func_186734_i,shouldDarkenSky,2,
func_186735_a,setPercent,2,
func_186736_g,getColor,2,
func_186737_d,getUniqueId,2,
func_186738_f,getPercent,0,
func_186739_a,setName,2,
func_186740_h,getOverlay,2,
func_186741_a,setDarkenSky,2,
func_186742_b,setPlayEndBossMusic,2,
func_186743_c,setCreateFog,2,
func_186744_e,getName,2,
func_186745_a,setColor,2,
func_186746_a,setOverlay,2,
func_186747_j,shouldPlayEndBossMusic,2,
func_186748_k,shouldCreateFog,2,
func_186757_c,getPlayers,2,
func_186758_d,setVisible,2,
func_186759_a,sendUpdate,2,
func_186760_a,addPlayer,2,
func_186761_b,removePlayer,2,
func_186765_a,updateFromPacket,0,
func_186796_g,getGuiWorldSelection,0,
func_186801_a,getRandom,2,
func_186804_a,size,2,
func_186805_c,getValue,2,
func_186806_e,findEmpty,2,
func_186807_d,grow,2,
func_186808_c,add,2,
func_186809_c,nextId,2,
func_186810_b,size,2,
func_186811_d,hashObject,2,
func_186812_a,clear,2,
func_186814_a,put,2,
func_186815_a,getId,2,
func_186816_b,getIndex,2,
func_186823_a,refresh,0,
func_186824_a,getString,0,
func_186825_b,getStartTime,0,
func_186826_c,getLocation,0,
func_186854_a,putUniqueId,2,
func_186855_b,hasUniqueId,2,
func_186856_d,size,2,
func_186857_a,getUniqueId,2,
func_186858_c,getInt,2,
func_186859_a,writeBlockPos,2,
func_186860_b,readUniqueId,2,
func_186861_c,readBlockPos,2,
func_186862_a,writeUniqueId,2,
func_186863_b,readVarIntArray,2,
func_186865_a,writeLongArray,2,
func_186873_b,readLongArray,0,
func_186875_a,writeVarIntArray,2,
func_186877_b,fromJsonLenient,2,
func_186879_b,getUniqueId,0,
func_186880_c,getX,0,
func_186881_e,getZ,0,
func_186882_d,getY,0,
func_186884_d,getZ,0,
func_186885_b,getX,0,
func_186886_c,getY,0,
func_186887_d,getZ,0,
func_186888_b,getX,0,
func_186889_c,getY,0,
func_186890_c,getUniqueId,0,
func_186891_e,getX,0,
func_186892_f,getY,0,
func_186893_g,getZ,0,
func_186895_b,getUniqueId,0,
func_186897_e,getY,0,
func_186898_d,getX,0,
func_186899_f,getZ,0,
func_186900_e,getColor,0,
func_186901_i,shouldCreateFog,0,
func_186902_b,getOperation,0,
func_186903_a,setFlags,2,
func_186904_f,getOverlay,0,
func_186905_j,getFlags,2,
func_186906_d,getPercent,0,
func_186907_c,getName,0,
func_186908_a,getUniqueId,0,
func_186909_g,shouldDarkenSky,0,
func_186910_h,shouldPlayEndBossMusic,0,
func_186920_a,getItem,0,
func_186922_b,getTicks,0,
func_186925_e,getZ,0,
func_186926_d,getY,0,
func_186927_f,getVolume,0,
func_186928_g,getPitch,0,
func_186929_b,getCategory,0,
func_186932_c,getX,0,
func_186940_a,getX,0,
func_186941_b,getZ,0,
func_186945_f,getWriteBuffer,2,
func_186946_a,getReadBuffer,0,
func_186951_c,getZ,0,
func_186952_a,getX,0,
func_186953_b,getY,0,
func_186955_b,getY,0,
func_186956_c,getZ,0,
func_186957_a,getX,0,
func_186958_e,getPitch,0,
func_186959_d,getYaw,0,
func_186965_f,getTeleportId,0,
func_186967_a,getEntity,0,
func_186968_a,getPotion,0,
func_186969_c,getEquipmentSlot,0,
func_186971_a,getPassengerIds,0,
func_186972_b,getEntityId,0,
func_186975_j,getCollisionRule,0,
func_186977_b,getCategory,0,
func_186978_a,getSound,0,
func_186981_d,getZ,0,
func_186982_b,getX,0,
func_186983_c,getY,0,
func_186984_g,getIsAmbient,0,
func_186987_a,getTeleportId,2,
func_186991_f,getMainHand,2,
func_186993_f,getClickType,2,
func_186994_b,getHand,2,
func_186996_b,getY,2,
func_186997_a,getX,2,
func_186998_b,getPitch,2,
func_186999_a,getYaw,2,
func_187000_c,getZ,2,
func_187002_b,getY,2,
func_187003_c,getZ,2,
func_187004_a,getX,2,
func_187005_e,getPitch,2,
func_187006_d,getYaw,2,
func_187012_a,getLeft,2,
func_187014_b,getRight,2,
func_187017_b,getLines,2,
func_187018_a,getHand,2,
func_187022_c,getHand,2,
func_187028_a,getHand,2,
func_187040_a,pack,2,
func_187042_a,getMask,2,
func_187043_b,isSet,2,
func_187044_a,unpack,2,
func_187052_a,getAssetsIndex,0,
func_187054_b,renderMultipass,0,
func_187055_a,renderPaddle,0,
func_187056_a,makePaddle,0,
func_187062_a,render,0,
func_187073_a,postRenderArm,0,
func_187074_a,getArmForSide,0,
func_187097_a,interactWithEntity,0,
func_187098_a,windowClick,0,
func_187100_a,pickItem,0,
func_187101_a,processRightClick,0,
func_187102_a,interactWithEntity,0,
func_187103_a,onPlayerDestroyBlock,0,
func_187106_i,getLocationElytra,0,
func_187108_a,setBoundingBox,0,
func_187109_b,setPosition,0,
func_187110_a,move,0,
func_187112_i,setExpired,0,
func_187113_k,isAlive,0,
func_187114_a,setMaxAge,0,
func_187115_a,setSize,0,
func_187116_l,getBoundingBox,0,
func_187118_j,resetPositionToBB,0,
func_187145_d,setColorFade,0,
func_187146_c,setColor,0,
func_187154_b,multiplyColor,0,
func_187155_a,getId,2,
func_187156_b,getSerializer,2,
func_187159_a,read,2,
func_187160_a,write,2,
func_187161_a,createKey,2,
func_187188_b,getSerializerId,2,
func_187189_a,registerSerializer,2,
func_187190_a,getSerializer,2,
func_187205_a,getKey,2,
func_187206_b,getValue,2,
func_187208_a,setDirty,2,
func_187209_c,isDirty,2,
func_187210_a,setValue,2,
func_187214_a,register,2,
func_187215_b,readEntries,2,
func_187216_a,writeEntries,2,
func_187218_a,setEntryValues,0,
func_187219_c,getEntry,2,
func_187220_a,writeEntry,2,
func_187221_b,getDirty,2,
func_187222_c,setEntry,2,
func_187223_a,isDirty,2,
func_187224_a,setEntryValue,0,
func_187225_a,get,2,
func_187226_a,createKey,2,
func_187227_b,set,2,
func_187228_d,isEmpty,2,
func_187229_a,writeEntries,2,
func_187230_e,setClean,2,
func_187231_c,getAll,2,
func_187240_a,tickParticleList,0,
func_187243_f,updatePermissionLevel,2,
func_187244_a,reloadWhitelist,2,
func_187245_a,sendPlayerPermissionLevel,2,
func_187246_z,loadPlayerBanList,2,
func_187247_w,saveIPBanList,2,
func_187248_x,savePlayerBanList,2,
func_187249_y,loadIPBanList,2,
func_187250_a,processRightClick,2,
func_187314_a,lightmap,0,
func_187315_a,tex,0,
func_187319_a,lookupProfile,2,
func_187320_a,setOnlineMode,2,
func_187321_d,isOnlineMode,2,
func_187453_a,transformFirstPerson,0,
func_187454_a,transformEatFirstPerson,0,
func_187455_a,renderArm,0,
func_187456_a,renderArmFirstPerson,0,
func_187457_a,renderItemInFirstPerson,0,
func_187458_c,rotateArm,0,
func_187459_b,transformSideFirstPerson,0,
func_187460_a,resetEquippedProgress,0,
func_187461_a,renderMapFirstPerson,0,
func_187462_a,renderItemSide,0,
func_187463_a,renderMapFirstPerson,0,
func_187464_b,setLightmap,0,
func_187465_a,renderMapFirstPersonSide,0,
func_187466_c,renderArms,0,
func_187473_a,convertMobOwnerIfNeeded,2,
func_187477_a,freeCacheSlot,0,
func_187478_a,getResourceLocation,0,
func_187495_a,renderModelBrightnessColor,0,
func_187503_a,getName,0,
func_187508_a,getSprite,0,
func_187948_a,getName,2,
func_187964_a,getItemOverrides,0,
func_187965_e,getDependencies,0,
func_187966_f,getOverrides,0,
func_187998_b,parseMultipart,0,
func_187999_a,parseMapVariants,0,
func_188001_c,getMultipartData,0,
func_188002_b,hasMultipartData,0,
func_188006_a,rotateUV,0,
func_188007_a,makeRotatedUV,0,
func_188010_a,applyUVLock,0,
func_188012_a,makeQuadVertexData,0,
func_188013_a,addUvRotation,0,
func_188014_a,getIndex,0,
func_188015_a,fillVertexData,0,
func_188025_a,makeMapResourceValues,0,
func_188026_a,getLocation,0,
func_188027_a,matchesItemStack,0,
func_188034_a,applyTransformSide,0,
func_188042_a,parseModelRotation,0,
func_188043_b,getStringModel,0,
func_188044_d,parseUvLock,0,
func_188045_c,parseWeight,0,
func_188046_a,getModelLocation,0,
func_188047_d,getWeight,0,
func_188048_b,getRotation,0,
func_188049_c,isUvLock,0,
func_188114_a,getVariantList,0,
func_188133_a,getSelectors,0,
func_188136_a,getSelectors,0,
func_188137_b,getVariants,0,
func_188141_a,setAt,2,
func_188142_a,getAt,2,
func_188143_a,getBackingLongArray,2,
func_188144_b,size,2,
func_188158_a,getOrAndCondition,0,
func_188159_b,getWhenCondition,0,
func_188161_b,makePropertyValue,0,
func_188165_a,getVariantList,0,
func_188166_a,getPredicate,0,
func_188172_b,getItem,2,
func_188173_a,fromJson,2,
func_188174_a,deserializeClass,2,
func_188175_b,isNumber,2,
func_188176_a,fromJson,2,
func_188177_a,deserializeClass,2,
func_188178_a,fromJson,2,
func_188179_a,deserializeClass,2,
func_188180_i,getItem,2,
func_188185_a,isGlobalRenderer,0,
func_188186_a,renderStateModel,0,
func_188205_a,renderBeamSegment,0,
func_188207_b,positiveModulo,0,
func_188208_f,hash,2,
func_188209_b,wrapDegrees,0,
func_188210_a,getRandomUUID,2,
func_188228_i,getDistanceSq,0,
func_188244_g,stopWorkerThreads,0,
func_188245_a,uploadChunk,0,
func_188247_f,hasNoChunkUpdates,0,
func_188264_a,notifyToStop,0,
func_188279_a,createFixer,2,
func_188280_f,getDistanceSq,0,
func_188281_o,needsImmediateUpdate,0,
func_188282_m,clearNeedsUpdate,0,
func_188283_p,getWorld,0,
func_188289_a,addPath,0,
func_188295_H_,isMultipass,0,
func_188296_a,renderEntityName,0,
func_188297_a,setRenderOutlines,0,
func_188298_c,getTeamColor,0,
func_188300_b,renderMultipass,0,
func_188309_a,setupTranslation,0,
func_188311_a,setupRotation,0,
func_188319_a,renderCartContents,0,
func_188322_c,prepareScale,0,
func_188325_a,renderCrystalBeams,0,
func_188347_a,rotLerp,0,
func_188358_a,renderHeldItem,0,
func_188359_a,setModelSlotVisible,0,
func_188361_a,renderArmorLayer,0,
func_188363_b,isLegSlot,0,
func_188382_a,getAndSplit,2,
func_188383_a,getAndRemove,2,
func_188388_a,renderEntityStatic,0,
func_188389_a,renderMultipass,0,
func_188390_b,isRenderMultipass,0,
func_188391_a,renderEntity,0,
func_188397_a,getType,2,
func_188398_b,getResult,2,
func_188401_b,getDamageAfterMagicAbsorb,2,
func_188403_a,causeIndirectDamage,2,
func_188404_v,getDamageLocation,2,
func_188405_b,causeExplosionDamage,2,
func_188408_i,isBeneficial,0,
func_188409_a,getId,2,
func_188410_a,getPotionDurationString,0,
func_188412_a,get,2,
func_188418_e,doesShowParticles,2,
func_188419_a,getPotion,2,
func_188443_a,withinRange,2,
func_188450_d,getName,2,
func_188451_a,fromString,2,
func_188452_c,getSlotIndex,2,
func_188453_a,getSlotType,2,
func_188454_b,getIndex,2,
func_188468_a,opposite,0,
func_188479_b,removeModifier,2,
func_188488_a,strafe,2,
func_188497_a,getRandPos,2,
func_188498_f,isBowInMainhand,2,
func_188508_a,isTempting,2,
func_188511_a,getTargetableArea,2,
func_188514_a,createSkeleton,2,
func_188515_a,createHorse,2,
func_188535_a,interpolateColor,0,
func_188536_b,getUnInterpolatedV,0,
func_188537_a,getUnInterpolatedU,0,
func_188547_a,getFile,0,
func_188553_i,canUpdatePathOnTimeout,2,
func_188554_j,updatePath,2,
func_188555_b,canEntityStandOnPos,2,
func_188566_a,hasKey,0,
func_188568_a,hasKey,0,
func_188617_f,getOverrides,0,
func_188618_c,isBuiltInRenderer,0,
func_188647_a,build,0,
func_188648_a,putModel,0,
func_188650_g,getTargetLocation,2,
func_188651_f,getMaxRiseOrFall,2,
func_188652_i,getType,2,
func_188653_h,getYawFactor,2,
func_188654_a,getIsStationary,2,
func_188655_a,onCrystalDestroyed,2,
func_188657_b,clientTick,2,
func_188658_e,removeAreaEffect,2,
func_188659_c,serverTick,2,
func_188660_d,initPhase,2,
func_188663_j,resetFlameCount,2,
func_188668_a,setTarget,2,
func_188674_a,strafePlayer,2,
func_188675_j,findNewTarget,2,
func_188676_k,navigateToNextPathNode,2,
func_188681_j,findNewTarget,2,
func_188682_k,navigateToNextPathNode,2,
func_188686_a,setTarget,2,
func_188687_j,findNewTarget,2,
func_188688_k,navigateToNextPathNode,2,
func_188695_j,findNewTarget,2,
func_188696_k,navigateToNextPathNode,2,
func_188700_a,getSounds,0,
func_188701_c,getSubtitle,0,
func_188704_a,getByName,0,
func_188712_c,getSubtitle,0,
func_188715_a,addSound,0,
func_188719_a,getSoundLocation,0,
func_188721_b,getSoundAsOggLocation,0,
func_188722_g,getType,0,
func_188723_h,isStreaming,0,
func_188724_c,getVolume,0,
func_188725_d,getPitch,0,
func_188732_a,deserializeType,0,
func_188733_a,deserializeSounds,0,
func_188734_b,deserializeSound,0,
func_188735_a,create,2,
func_188736_a,createPhase,2,
func_188737_a,getConstructor,2,
func_188738_a,getById,2,
func_188739_c,getTotalPhases,2,
func_188740_b,getId,2,
func_188756_a,getCurrentPhase,2,
func_188757_b,getPhase,2,
func_188758_a,setPhase,2,
func_188768_a,getSound,0,
func_188769_a,getVolume,0,
func_188770_e,getClampedVolume,0,
func_188771_a,setVolume,0,
func_188772_d,getClampedPitch,0,
func_188773_b,removeListener,0,
func_188774_a,addListener,0,
func_188795_a,getByOrdinal,2,
func_188803_a,rotateTowardsMovement,2,
func_189101_db,isSmallSlime,2,
func_189103_N,clearElytraFlying,2,
func_189213_a,tick,0,
func_189214_a,getBrightnessForRender,0,
func_189404_a,setLootTable,2,
func_189419_a,createDispenser,2,
func_189423_a,readLongArray,0,
func_189424_c,readVarIntArray,2,
func_189425_b,readByteArray,2,
func_189427_a,getDamageAfterAbsorb,2,
func_189428_b,setAttackCooldown,2,
func_189508_F,getPendingTileEntityAt,2,
func_189509_E,isOutsideBuildHeight,2,
func_189510_a,write,2,
func_189511_e,writeWithoutTypeId,2,
func_189512_bd,getCachedUniqueIdString,2,
func_189515_b,write,2,
func_189516_d,writeInternal,2,
func_189517_E_,getUpdateTag,2,
func_189518_D_,getUpdatePacket,2,
func_189530_b,write,2,
func_189532_c,setPos,2,
func_189533_g,setPos,2,
func_189534_c,move,2,
func_189535_a,setPos,2,
func_189536_c,move,2,
func_189539_a,eventReceived,2,
func_189541_b,updateState,2,
func_189547_a,onBlockEventReceived,2,
func_189551_b,write,2,
func_189552_a,writeToNBT,2,
func_189553_b,getPathNodeTypeRaw,2,
func_189554_f,getTileEntityTags,0,
func_189560_a,hasDirection,0,
func_189561_a,setDirection,0,
func_189562_a,setPosition,0,
func_189566_q,getNodeProcessor,2,
func_189648_am,isReducedDebug,0,
func_189651_aD,getForward,0,
func_189652_ae,hasNoGravity,2,
func_189653_aC,getPitchYaw,2,
func_189654_d,setNoGravity,2,
func_189667_a,rotate,2,
func_189668_a,mirror,2,
func_189688_b,validateResourcePackUrl,0,
func_189693_b,addChainedFilledBoxVertices,0,
func_189694_a,drawBoundingBox,0,
func_189697_a,drawSelectionBoundingBox,0,
func_189698_a,drawBoundingBox,0,
func_189700_k,getMode,2,
func_189701_a,usedBy,2,
func_189702_n,getIntegrity,0,
func_189703_e,setShowAir,2,
func_189704_J,updateBlockState,2,
func_189706_E,unloadStructure,2,
func_189707_H,showsAir,0,
func_189708_j,getMetadata,0,
func_189709_F,isStructureLoadable,2,
func_189710_f,setShowBoundingBox,2,
func_189711_e,getPosition,0,
func_189712_b,save,2,
func_189713_m,ignoresEntities,0,
func_189714_c,load,2,
func_189715_d,getName,2,
func_189716_h,getMirror,0,
func_189717_g,getStructureSize,0,
func_189718_a,setIntegrity,2,
func_189719_o,getSeed,0,
func_189720_a,createdBy,2,
func_189721_I,showsBoundingBox,0,
func_189722_G,isPowered,2,
func_189723_d,setPowered,2,
func_189724_l,nextMode,0,
func_189725_a,setSeed,2,
func_189726_i,getRotation,0,
func_189748_bU,getLastDamageSource,2,
func_189749_co,getWaterSlowDown,2,
func_189793_df,isStanding,2,
func_189794_p,setStanding,2,
func_189795_r,getStandingAnimationScale,0,
func_189796_de,playWarningSound,2,
func_189807_a,openStructureBlock,2,
func_189809_N,isAutoJumpEnabled,0,
func_189810_i,updateAutoJump,0,
func_189814_f,updateToggleAirButton,0,
func_189815_g,updateToggleBoundingBox,0,
func_189816_h,updateMirrorButton,0,
func_189817_c,parseCoordinate,0,
func_189819_b,parseIntegrity,0,
func_189821_a,parseSeed,0,
func_189822_a,updateEntitiesButton,0,
func_189823_j,updateMode,0,
func_189824_i,updateDirectionButtons,0,
func_189869_j,hasFrostWalker,2,
func_189874_a,trigger,2,
func_189876_x,getDustColor,0,
func_189886_a,forMaterial,2,
func_189910_a,byId,2,
func_189914_a,generateMaybeBox,2,
func_189916_b,getSkyBrightness,2,
func_189917_F_,getPlanksBlock,2,
func_189918_a,isSupportingBox,2,
func_189919_b,getFenceBlock,2,
func_189921_a,placeSupport,2,
func_189922_a,placeCobWeb,2,
func_189923_b,placeSupportPillar,2,
func_189935_b,addHelper,2,
func_189938_b,generateAndAddPiece,2,
func_189940_a,createRandomShaftPiece,2,
func_189941_a,remove,2,
func_189947_a,getRandom,2,
func_189950_a,setRandom,2,
func_189954_a,idFor,2,
func_189955_a,stateFor,2,
func_189956_a,addMapping,2,
func_189961_a,getZeroPositionWithTransform,2,
func_189962_a,addBlocksToWorld,2,
func_189965_h,getClosedSet,0,
func_189966_g,getOpenSet,0,
func_189972_c,getCenter,2,
func_189973_a,intersects,0,
func_189984_a,fromPitchYaw,0,
func_189985_c,lengthSquared,2,
func_189986_a,fromPitchYaw,0,
func_189988_a,dataFix,0,
func_189991_a,getColorOrMaterialColor,0,
func_189992_e,getBlockState,2,
func_189995_a,getServerData,0,
func_190008_d,readBlockState,2,
func_190009_a,writeBlockState,2,
func_190010_a,getName,2,
func_190020_b,getMoveVector,0,
func_190052_a,drawNameplate,0,
func_190053_a,setLightmapDisabled,0,
func_190054_a,renderInvisibleBlocks,0,
func_190055_a,renderBox,0,
func_190073_a,renderDebug,0,
func_190074_a,shouldRender,0,
func_190075_b,toggleChunkBorders,0,
func_190102_a,checkAndPerformAttack,2,
func_190105_f,alertOthers,2,
func_190202_a,offs,2,
func_190517_e,setPreventProxyConnections,2,
func_190518_ac,getPreventProxyConnections,2,
func_190524_a,neighborChanged,2,
func_190525_a,getClosestPlayer,2,
func_190530_aW,isInvulnerable,2,
func_190531_bD,getFireImmuneTicks,2,
func_190536_a,onHit,2,
func_190537_j,restoreOwnerFromSave,2,
func_190542_a,makeAreaOfEffectCloud,2,
func_190544_c,isWaterSensitiveEntity,2,
func_190545_n,applyWater,2,
func_190547_a,setEnchantmentEffectsFromEntity,2,
func_190548_o,refreshColor,2,
func_190549_a,setCaster,2,
func_190550_a,getAnimationProgress,0,
func_190551_c,damage,2,
func_190552_j,getCaster,2,
func_190563_a,renderItemActivation,0,
func_190564_k,resetData,0,
func_190565_a,displayItemActivation,0,
func_190576_q,getItems,2,
func_190580_f,saveToNbt,2,
func_190583_o,updateAnimation,2,
func_190584_a,getBoundingBox,2,
func_190585_a,getProgress,2,
func_190586_e,loadFromNbt,2,
func_190587_b,getBoundingBox,2,
func_190588_c,getTopBoundingBox,2,
func_190589_G,moveCollidedEntities,2,
func_190591_p,getAnimationStatus,2,
func_190592_s,getColor,0,
func_190604_d,getDeltaZ,2,
func_190605_a,fixEntityWithinPistonBase,2,
func_190606_j,getCollisionRelatedBlockState,2,
func_190607_a,moveByPositionAndProgress,2,
func_190608_c,getDeltaY,2,
func_190610_a,getMovementArea,2,
func_190611_b,getDeltaX,2,
func_190612_a,getMovement,2,
func_190615_l,getItem,0,
func_190618_C,updateFixedColor,2,
func_190619_l,getAngler,2,
func_190621_a,catchingFish,2,
func_190622_s,setHookedEntity,2,
func_190623_q,updateRotation,2,
func_190624_r,checkCollision,2,
func_190625_o,shouldStopFishing,2,
func_190628_d,checkTotemDeathProtection,2,
func_190629_c,blockUsingShield,2,
func_190630_a,hasItemInSlot,2,
func_190631_cK,attackable,2,
func_190634_dg,followLeashSpeed,2,
func_190645_o,getOwner,2,
func_190646_di,getBoundOrigin,2,
func_190647_dj,isCharging,2,
func_190648_a,setCharging,2,
func_190651_g,setBoundOrigin,2,
func_190653_a,setLimitedLife,2,
func_190656_b,getVexFlag,2,
func_190658_a,setOwner,2,
func_190660_a,setVexFlag,2,
func_190670_t_,getWorld,2,
func_190676_dC,getMaxTemper,2,
func_190677_dK,wearsArmor,2,
func_190678_b,handleEating,2,
func_190679_dD,followMother,2,
func_190680_a,playGallopSound,2,
func_190681_a,setOffspringAttributes,2,
func_190682_f,isArmor,2,
func_190684_dE,canEatGrass,2,
func_190685_dA,canBeSaddled,2,
func_190686_di,getInventorySize,2,
func_190687_dF,makeMad,2,
func_190690_dh,isTrap,2,
func_190691_p,setTrap,2,
func_190695_dh,hasChest,2,
func_190696_dl,getInventoryColumns,2,
func_190697_dk,playChestEquipSound,2,
func_190704_dO,getColor,2,
func_190705_dT,setRandomStrength,2,
func_190706_p,setStrength,2,
func_190707_dL,getStrength,2,
func_190709_dP,leaveCaravan,2,
func_190710_o,setVariant,2,
func_190711_a,setColor,2,
func_190712_dQ,hasCaravanTrail,2,
func_190713_e,spit,2,
func_190714_x,setDidSpit,2,
func_190715_a,joinCaravan,2,
func_190716_dS,getCaravanHead,2,
func_190718_dR,inCaravan,2,
func_190719_dM,getVariant,2,
func_190727_o,getStepSound,2,
func_190730_o,shouldBurnInDay,2,
func_190731_di,getStepSound,2,
func_190732_dj,getSkullDrop,2,
func_190735_dq,getConversionProgress,2,
func_190741_do,spawnLingeringCloud,2,
func_190748_a,setWololoTarget,2,
func_190751_dj,getWololoTarget,2,
func_190765_dj,getFlopSound,2,
func_190767_di,setGhost,0,
func_190769_dn,getColor,0,
func_190772_a,getClickedSlot,2,
func_190773_I,playBrokenSound,2,
func_190774_a,bedInRange,2,
func_190775_a,interactOn,2,
func_190776_cN,destroyVanishingCursedItems,2,
func_190777_m,disableShield,2,
func_190854_a,avoidLlama,2,
func_190858_a,firstIsLeashed,2,
func_190863_f,findRandomPosition,2,
func_190864_f,getPosition,2,
func_190867_m,getCastWarmupTime,2,
func_190868_j,castSpell,2,
func_190869_f,getCastingTime,2,
func_190871_k,getSpellPrepareSound,2,
func_190872_i,getCastingInterval,2,
func_190876_a,spawnFangs,2,
func_190882_b,setUnseenMemoryTicks,2,
func_190895_g,getEntityId,2,
func_190896_a,setAll,0,
func_190900_b,onSwapCraft,2,
func_190901_a,onTake,2,
func_190903_i,getDefaultInstance,0,
func_190905_a,renderBiomePreviewMap,2,
func_190907_h,getColor,0,
func_190915_d,setAnimationsToGo,2,
func_190916_E,getCount,2,
func_190917_f,grow,2,
func_190918_g,shrink,2,
func_190920_e,setCount,2,
func_190921_D,getAnimationsToGo,2,
func_190923_F,updateEmptyState,2,
func_190925_c,getOrCreateChildTag,2,
func_190926_b,isEmpty,2,
func_190932_c,getColor,2,
func_190934_a,isExplorationMap,2,
func_190936_d,isCurse,2,
func_190938_b,hasBindingCurse,2,
func_190939_c,hasVanishingCurse,2,
func_190942_a,rotate,2,
func_190946_v,hasCustomBreakingProgress,0,
func_190948_a,addInformation,0,
func_190949_e,getOffset,2,
func_190952_a,getBlockByColor,2,
func_190953_b,getColoredItemStack,2,
func_190954_c,getColorFromBlock,0,
func_190955_b,getColorFromItem,0,
func_190956_e,getColor,2,
func_190961_e,updateNeighborsInFront,2,
func_190974_b,onBroken,2,
func_190993_b,getHashname,2,
func_190994_a,byHash,0,
func_190997_a,getFileName,0,
func_191057_i,hasCustomBreakingProgress,0,
func_191059_e,getOffset,2,
func_191066_m,hasSkyLight,2,
func_191070_b,getYPosForStructure,2,
func_191080_a,generateChest,2,
func_191081_a,loadTemplate,2,
func_191085_a,loadTemplate,2,
func_191086_a,generate,2,
func_191087_a,startHouseTower,2,
func_191088_b,recursiveChildren,2,
func_191090_b,addPiece,2,
func_191094_a,addTargetDecoration,2,
func_191095_a,updateDecorations,2,
func_191098_b,get1x2FrontEntrance,2,
func_191099_b,get1x1Secret,2,
func_191100_a,get1x2SideEntrance,2,
func_191101_d,get2x2,2,
func_191102_c,get1x2Secret,2,
func_191103_e,get2x2Secret,2,
func_191104_a,get1x1,2,
func_191109_a,isHouse,2,
func_191110_a,recursiveCorridor,2,
func_191111_a,cleanEdges,2,
func_191113_b,get1x2RoomDirection,2,
func_191114_a,isRoomId,2,
func_191115_b,setupThirdFloor,2,
func_191116_a,identifyRooms,2,
func_191123_a,createRoof,2,
func_191124_c,traverseTurn,2,
func_191125_a,createMansion,2,
func_191126_d,traverseInnerTurn,2,
func_191127_a,addRoom2x2,2,
func_191128_a,addRoom2x2Secret,2,
func_191129_a,addRoom1x1,2,
func_191130_a,traverseOuterWalls,2,
func_191131_b,traverseWallPiece,2,
func_191132_a,addRoom1x2,2,
func_191133_a,entrance,2,
func_191142_a,set,2,
func_191144_a,set,2,
func_191145_a,get,2,
func_191147_b,edgesTo,2,
func_191152_a,generateMansion,2,
func_191157_a,getZeroPositionWithTransform,2,
func_191159_a,byIcon,2,
func_191160_b,isRenderedOnFrame,0,
func_191161_d,getMapColor,2,
func_191162_c,hasMapColor,2,
func_191163_a,getIcon,2,
func_191179_b,getType,2,
func_191180_f,renderOnFrame,0,
func_191194_a,offset,2,
func_191195_a,contract,2,
func_191196_a,create,2,
func_191197_a,withSize,2,
func_191205_a,getMapInstanceIfExists,0,
func_191207_a,getData,0,
func_191208_c,getAmount,0,
func_191216_a,getArm,0,
func_191235_a,getAddress,2,
func_191238_f,setBaseAirFriction,0,
func_191273_b,positiveModulo,0,
func_191277_a,getVillagerProfession,2,
func_191281_a,saveAllItems,2,
func_191282_a,saveAllItems,2,
